user_name,window,if_score,if_pred
bob-devops,2026-02-23 04:00:00+00:00,-0.1600598424426764,0
bob-devops,2026-02-23 04:05:00+00:00,-0.14420135854069027,0
bob-devops,2026-02-23 04:10:00+00:00,-0.15184345143631622,0
bob-devops,2026-02-23 04:15:00+00:00,-0.03150788667067017,0
bob-devops,2026-02-23 04:20:00+00:00,-0.10917936609775308,0
bob-devops,2026-02-23 04:25:00+00:00,-0.1207378054346036,0
bob-devops,2026-02-23 04:30:00+00:00,-0.10784913426868831,0
bob-devops,2026-02-23 04:35:00+00:00,-0.12129959278524621,0
bob-devops,2026-02-23 04:40:00+00:00,-0.10035863611378226,0
bob-devops,2026-02-23 04:45:00+00:00,-0.07219599466319326,0
bob-devops,2026-02-23 04:50:00+00:00,-0.1306798507480152,0
bob-devops,2026-02-23 04:55:00+00:00,-0.14420135854069027,0
bob-devops,2026-02-23 05:00:00+00:00,-0.1192501467929985,0
bob-devops,2026-02-23 05:05:00+00:00,-0.11376445224779336,0
bob-devops,2026-02-23 05:10:00+00:00,-0.020780895033540747,0
bob-devops,2026-02-23 05:15:00+00:00,-0.12467201823589558,0
bob-devops,2026-02-23 05:20:00+00:00,-0.09740348237604485,0
bob-devops,2026-02-23 05:25:00+00:00,-0.019467856417825224,0
bob-devops,2026-02-23 05:30:00+00:00,-0.06717518367444852,0
bob-devops,2026-02-23 05:35:00+00:00,-0.09247288405168042,0
bob-devops,2026-02-23 05:40:00+00:00,-0.04932446671119306,0
bob-devops,2026-02-23 05:45:00+00:00,-0.08449948325692658,0
bob-devops,2026-02-23 05:50:00+00:00,-0.017500458255312434,0
bob-devops,2026-02-23 05:55:00+00:00,-0.0442856800121626,0
bob-devops,2026-02-23 06:00:00+00:00,-0.038712464190568174,0
bob-devops,2026-02-23 06:05:00+00:00,-0.10063790728512129,0
bob-devops,2026-02-23 06:10:00+00:00,-0.1325461142157608,0
bob-devops,2026-02-23 06:15:00+00:00,-0.10357088816055471,0
bob-devops,2026-02-23 06:20:00+00:00,-0.154337596445137,0
bob-devops,2026-02-23 06:25:00+00:00,-0.11263076067151134,0
bob-devops,2026-02-23 06:30:00+00:00,-0.020664760551874273,0
bob-devops,2026-02-23 06:35:00+00:00,-0.10136986205904747,0
bob-devops,2026-02-23 06:40:00+00:00,-0.11622043970233664,0
bob-devops,2026-02-23 06:45:00+00:00,-0.11119399045612666,0
bob-devops,2026-02-23 06:50:00+00:00,-0.056960471448536776,0
bob-devops,2026-02-23 06:55:00+00:00,-0.15258808508043348,0
bob-devops,2026-02-23 07:05:00+00:00,-0.12257192497185598,0
bob-devops,2026-02-23 07:10:00+00:00,-0.039313225792626416,0
bob-devops,2026-02-23 07:15:00+00:00,-0.13994058216500282,0
bob-devops,2026-02-23 07:20:00+00:00,-0.13990297024372012,0
bob-devops,2026-02-23 07:25:00+00:00,-0.10428746789938448,0
bob-devops,2026-02-23 07:30:00+00:00,-0.040306581689150134,0
bob-devops,2026-02-23 07:35:00+00:00,-0.08074945555532503,0
bob-devops,2026-02-23 07:40:00+00:00,-0.11373238240826855,0
bob-devops,2026-02-23 07:45:00+00:00,-0.0010717402399481601,0
bob-devops,2026-02-23 07:50:00+00:00,-0.11487458957484586,0
bob-devops,2026-02-23 07:55:00+00:00,-0.14132200497995406,0
bob-devops,2026-02-23 08:00:00+00:00,-0.13769833177703855,0
bob-devops,2026-02-23 08:05:00+00:00,-0.10552192929226362,0
bob-devops,2026-02-23 08:10:00+00:00,-0.07363820801087462,0
bob-devops,2026-02-23 08:15:00+00:00,-0.11458297391197264,0
bob-devops,2026-02-23 08:20:00+00:00,-0.12022844605139182,0
bob-devops,2026-02-23 08:25:00+00:00,-0.10489492954476248,0
bob-devops,2026-02-23 08:30:00+00:00,0.03395464454756847,1
bob-devops,2026-02-23 08:35:00+00:00,-0.10220656368690167,0
bob-devops,2026-02-23 08:40:00+00:00,-0.09456806649968846,0
bob-devops,2026-02-23 08:45:00+00:00,-0.09530925323874534,0
bob-devops,2026-02-23 08:50:00+00:00,-0.09364913737459718,0
bob-devops,2026-02-23 08:55:00+00:00,-0.1276392169377047,0
bob-devops,2026-02-23 09:00:00+00:00,0.047400867077274755,1
bob-devops,2026-02-23 09:05:00+00:00,-0.042770928762754346,0
bob-devops,2026-02-23 09:10:00+00:00,-0.04466242297192202,0
bob-devops,2026-02-23 09:15:00+00:00,-0.09995518074461646,0
bob-devops,2026-02-23 09:20:00+00:00,-0.07497775247066707,0
bob-devops,2026-02-23 09:25:00+00:00,-0.06920583027751648,0
bob-devops,2026-02-23 09:30:00+00:00,-0.05444732127105889,0
bob-devops,2026-02-23 09:35:00+00:00,-0.021351542996652872,0
bob-devops,2026-02-23 09:40:00+00:00,-0.029926704127095527,0
bob-devops,2026-02-23 09:45:00+00:00,-0.003007809569658515,0
bob-devops,2026-02-23 09:50:00+00:00,-0.006871888358542022,0
bob-devops,2026-02-23 09:55:00+00:00,-0.0324519218528343,0
bob-devops,2026-02-23 10:00:00+00:00,-0.0711733449014953,0
bob-devops,2026-02-23 10:05:00+00:00,-0.09673593053839419,0
bob-devops,2026-02-23 10:10:00+00:00,-0.0392395216146989,0
bob-devops,2026-02-23 10:15:00+00:00,-0.002647773045442836,0
bob-devops,2026-02-23 10:20:00+00:00,0.04885269342689824,1
bob-devops,2026-02-23 10:25:00+00:00,-0.06797723644512565,0
bob-devops,2026-02-23 10:30:00+00:00,-0.11219730131653627,0
bob-devops,2026-02-23 10:35:00+00:00,-0.078988387191543,0
bob-devops,2026-02-23 10:40:00+00:00,0.0410980323527228,1
bob-devops,2026-02-23 10:45:00+00:00,0.048118313646131616,1
bob-devops,2026-02-23 10:50:00+00:00,-0.10541960624076552,0
bob-devops,2026-02-23 10:55:00+00:00,-0.09881098833690821,0
bob-devops,2026-02-23 11:00:00+00:00,-0.12196934020425537,0
bob-devops,2026-02-23 11:05:00+00:00,-0.054692489036561986,0
bob-devops,2026-02-23 11:10:00+00:00,-0.11285900149007072,0
bob-devops,2026-02-23 11:15:00+00:00,-0.07814126653084846,0
bob-devops,2026-02-23 11:20:00+00:00,-0.1204821290422794,0
bob-devops,2026-02-23 11:25:00+00:00,-0.09890001614156241,0
bob-devops,2026-02-23 11:30:00+00:00,-0.07946771850739748,0
bob-devops,2026-02-23 11:35:00+00:00,-0.040491591180894626,0
bob-devops,2026-02-23 11:40:00+00:00,-0.1309398540011334,0
bob-devops,2026-02-23 11:45:00+00:00,-0.058964914747469455,0
bob-devops,2026-02-23 11:50:00+00:00,-0.002363369022634565,0
bob-devops,2026-02-23 11:55:00+00:00,-0.13198954303869248,0
bob-devops,2026-02-23 12:00:00+00:00,-0.07622544009768017,0
bob-devops,2026-02-23 12:05:00+00:00,-0.10905895934955584,0
bob-devops,2026-02-23 12:10:00+00:00,-0.1277093284125585,0
bob-devops,2026-02-23 12:15:00+00:00,-0.14399263346272745,0
bob-devops,2026-02-23 12:20:00+00:00,-0.12774083835723699,0
bob-devops,2026-02-23 12:25:00+00:00,-0.10158228133897351,0
bob-devops,2026-02-23 12:30:00+00:00,-0.10369300861525271,0
bob-devops,2026-02-23 12:35:00+00:00,-0.11284578131751583,0
bob-devops,2026-02-23 12:40:00+00:00,-0.10802478223021345,0
bob-devops,2026-02-23 12:45:00+00:00,-0.13139418488330473,0
bob-devops,2026-02-23 12:50:00+00:00,-0.08702270279598223,0
bob-devops,2026-02-23 12:55:00+00:00,-0.06621677716373542,0
bob-devops,2026-02-23 13:00:00+00:00,-0.12379830931546171,0
bob-devops,2026-02-23 13:05:00+00:00,-0.1363398198202408,0
bob-devops,2026-02-23 13:10:00+00:00,-0.1350473893625827,0
bob-devops,2026-02-23 13:15:00+00:00,-0.05528149577778507,0
bob-devops,2026-02-23 13:20:00+00:00,-0.0713339609331407,0
bob-devops,2026-02-23 13:25:00+00:00,-0.11805043227724588,0
bob-devops,2026-02-23 13:30:00+00:00,-0.14673258111500548,0
bob-devops,2026-02-23 13:35:00+00:00,-0.10269574338446641,0
bob-devops,2026-02-23 13:40:00+00:00,-0.11197856025951047,0
bob-devops,2026-02-23 13:45:00+00:00,-0.1438874650261509,0
bob-devops,2026-02-23 13:50:00+00:00,-0.1405957385633711,0
bob-devops,2026-02-23 13:55:00+00:00,-0.14000622072589364,0
bob-devops,2026-02-23 14:00:00+00:00,-0.1062761005553271,0
bob-devops,2026-02-23 14:05:00+00:00,-0.02692543562360339,0
bob-devops,2026-02-23 14:10:00+00:00,-0.12692870792726701,0
bob-devops,2026-02-23 14:15:00+00:00,-0.1331208606066101,0
bob-devops,2026-02-23 14:20:00+00:00,-0.0733580995428682,0
bob-devops,2026-02-23 14:25:00+00:00,-0.12692870792726701,0
bob-devops,2026-02-23 18:15:00+00:00,-0.10338991289619848,0
bob-devops,2026-02-24 00:25:00+00:00,-0.14933200678673403,0
bob-devops,2026-02-24 02:30:00+00:00,-0.13470229077781137,0
bob-devops,2026-02-24 02:35:00+00:00,-0.14253492131348483,0
bob-devops,2026-02-24 02:40:00+00:00,-0.14253492131348483,0
bob-devops,2026-02-24 02:45:00+00:00,-0.10792032698685933,0
bob-devops,2026-02-24 02:50:00+00:00,-0.13287084889609396,0
bob-devops,2026-02-24 02:55:00+00:00,-0.057495348185906625,0
bob-devops,2026-02-24 03:00:00+00:00,-0.18069237070362987,0
bob-devops,2026-02-24 03:05:00+00:00,-0.15144757332894082,0
bob-devops,2026-02-24 03:10:00+00:00,-0.16470475629233955,0
bob-devops,2026-02-24 03:15:00+00:00,-0.17882307339925846,0
bob-devops,2026-02-24 03:20:00+00:00,-0.11603803502806964,0
bob-devops,2026-02-24 03:25:00+00:00,-0.16720420991405321,0
bob-devops,2026-02-24 03:30:00+00:00,-0.11523348117927695,0
bob-devops,2026-02-24 03:35:00+00:00,-0.12093296694158451,0
bob-devops,2026-02-24 03:40:00+00:00,-0.16191405621168947,0
bob-devops,2026-02-24 03:45:00+00:00,-0.08257824735586922,0
bob-devops,2026-02-24 03:50:00+00:00,-0.1750256389212132,0
bob-devops,2026-02-24 03:55:00+00:00,-0.14476450503823823,0
bob-devops,2026-02-24 04:00:00+00:00,-0.18009820379880248,0
bob-devops,2026-02-24 04:05:00+00:00,-0.1799282409185866,0
bob-devops,2026-02-24 04:10:00+00:00,-0.12880873504492163,0
bob-devops,2026-02-24 04:15:00+00:00,-0.16256033855429536,0
bob-devops,2026-02-24 04:20:00+00:00,-0.1634564517372577,0
bob-devops,2026-02-24 04:25:00+00:00,-0.11541243005584112,0
bob-devops,2026-02-24 04:30:00+00:00,-0.16617861736129047,0
bob-devops,2026-02-24 04:35:00+00:00,-0.13281978125688132,0
bob-devops,2026-02-24 04:40:00+00:00,-0.0942989622968759,0
bob-devops,2026-02-24 04:45:00+00:00,-0.17028177683335655,0
bob-devops,2026-02-24 04:50:00+00:00,-0.09856849605312668,0
bob-devops,2026-02-24 04:55:00+00:00,-0.13146335011393523,0
bob-devops,2026-02-24 05:00:00+00:00,-0.1439365816217696,0
bob-devops,2026-02-24 05:05:00+00:00,-0.06767364339013571,0
bob-devops,2026-02-24 05:10:00+00:00,-0.07484969832461663,0
bob-devops,2026-02-24 05:15:00+00:00,-0.16592008561706817,0
bob-devops,2026-02-24 05:20:00+00:00,-0.1560707087908157,0
bob-devops,2026-02-24 05:25:00+00:00,-0.144157240389803,0
bob-devops,2026-02-24 05:30:00+00:00,-0.08729865281925853,0
bob-devops,2026-02-24 05:35:00+00:00,-0.08635655622403254,0
bob-devops,2026-02-24 05:40:00+00:00,-0.15221948648822148,0
bob-devops,2026-02-24 05:45:00+00:00,-0.14494880491420342,0
bob-devops,2026-02-24 05:50:00+00:00,-0.1501996748918744,0
bob-devops,2026-02-24 05:55:00+00:00,-0.12308962619242708,0
bob-devops,2026-02-24 06:00:00+00:00,-0.0757911279773078,0
bob-devops,2026-02-24 06:05:00+00:00,-0.06388725817288621,0
bob-devops,2026-02-24 06:10:00+00:00,-0.007062017269825249,0
bob-devops,2026-02-24 06:15:00+00:00,-0.10730042731678902,0
bob-devops,2026-02-24 06:20:00+00:00,-0.11890504099551669,0
bob-devops,2026-02-24 06:25:00+00:00,-0.14691530354947596,0
bob-devops,2026-02-24 06:30:00+00:00,-0.1400650953471303,0
bob-devops,2026-02-24 06:35:00+00:00,-0.14680482167591308,0
bob-devops,2026-02-24 06:40:00+00:00,-0.1400866148811945,0
bob-devops,2026-02-24 06:45:00+00:00,-0.12661048760651766,0
bob-devops,2026-02-24 06:50:00+00:00,-0.08326293255298317,0
bob-devops,2026-02-24 07:00:00+00:00,-0.16086454868378414,0
bob-devops,2026-02-24 07:05:00+00:00,-0.1657264511548932,0
bob-devops,2026-02-24 07:10:00+00:00,-0.1690942695862383,0
bob-devops,2026-02-24 07:15:00+00:00,-0.11774020568839971,0
bob-devops,2026-02-24 07:20:00+00:00,-0.15956841300411595,0
bob-devops,2026-02-24 07:25:00+00:00,-0.1524290541871035,0
bob-devops,2026-02-24 07:30:00+00:00,-0.13860136553422642,0
bob-devops,2026-02-24 07:35:00+00:00,-0.06763702327268406,0
bob-devops,2026-02-24 07:40:00+00:00,-0.16447773818200728,0
bob-devops,2026-02-24 07:45:00+00:00,-0.13150334940417968,0
bob-devops,2026-02-24 07:50:00+00:00,-0.13994621914545718,0
bob-devops,2026-02-24 07:55:00+00:00,0.009469182720142078,1
bob-devops,2026-02-24 08:00:00+00:00,-0.12749349858847597,0
bob-devops,2026-02-24 08:05:00+00:00,-0.15311295244553874,0
bob-devops,2026-02-24 08:10:00+00:00,-0.12568304657891588,0
bob-devops,2026-02-24 08:15:00+00:00,-0.12518319954684465,0
bob-devops,2026-02-24 08:20:00+00:00,-0.13509980119542914,0
bob-devops,2026-02-24 08:25:00+00:00,-0.1264367020091665,0
bob-devops,2026-02-24 08:30:00+00:00,-0.09446900350129345,0
bob-devops,2026-02-24 08:35:00+00:00,-0.08488656414157086,0
bob-devops,2026-02-24 08:40:00+00:00,-0.07257088175659476,0
bob-devops,2026-02-24 08:45:00+00:00,-0.05365376692918522,0
bob-devops,2026-02-24 08:50:00+00:00,-0.1545559594305963,0
bob-devops,2026-02-24 08:55:00+00:00,-0.13024602641387467,0
bob-devops,2026-02-24 09:00:00+00:00,-0.11474316897511921,0
bob-devops,2026-02-24 09:05:00+00:00,-0.11546978184677487,0
bob-devops,2026-02-24 09:10:00+00:00,-0.09342517850388804,0
bob-devops,2026-02-24 09:15:00+00:00,-0.10820059193474207,0
bob-devops,2026-02-24 09:20:00+00:00,-0.026135823694961813,0
bob-devops,2026-02-24 09:25:00+00:00,-0.039195029196735676,0
bob-devops,2026-02-24 09:30:00+00:00,-0.018184232061601135,0
bob-devops,2026-02-24 09:35:00+00:00,-0.029377742697791254,0
bob-devops,2026-02-24 09:40:00+00:00,-0.0326585296080657,0
bob-devops,2026-02-24 09:45:00+00:00,-0.005342981227337895,0
bob-devops,2026-02-24 09:50:00+00:00,-0.12520507576083278,0
bob-devops,2026-02-24 09:55:00+00:00,-0.1256869816201595,0
bob-devops,2026-02-24 10:00:00+00:00,0.025126377584351656,1
bob-devops,2026-02-24 10:05:00+00:00,-0.03313691215561976,0
bob-devops,2026-02-24 10:10:00+00:00,-0.09422273585152219,0
bob-devops,2026-02-24 10:15:00+00:00,-0.06200102330623758,0
bob-devops,2026-02-24 10:20:00+00:00,-0.10256812247593844,0
bob-devops,2026-02-24 10:25:00+00:00,-0.03874654085267415,0
bob-devops,2026-02-24 10:30:00+00:00,-0.1122531268261201,0
bob-devops,2026-02-24 10:35:00+00:00,-0.11490602110816178,0
bob-devops,2026-02-24 10:40:00+00:00,-0.03649501542382372,0
bob-devops,2026-02-24 10:45:00+00:00,-0.08912137659917885,0
bob-devops,2026-02-24 10:50:00+00:00,-0.023079388133077305,0
bob-devops,2026-02-24 10:55:00+00:00,-0.07464587141381307,0
bob-devops,2026-02-24 11:00:00+00:00,-0.0822448251054324,0
bob-devops,2026-02-24 11:05:00+00:00,-0.11440769475263696,0
bob-devops,2026-02-24 11:10:00+00:00,-0.11146463763926118,0
bob-devops,2026-02-24 11:15:00+00:00,-0.10554985455970228,0
bob-devops,2026-02-24 11:20:00+00:00,-0.057098426566253635,0
bob-devops,2026-02-24 11:25:00+00:00,-0.13187423503248885,0
bob-devops,2026-02-24 11:30:00+00:00,-0.10586717482429636,0
bob-devops,2026-02-24 11:35:00+00:00,-0.10351210181644221,0
bob-devops,2026-02-24 11:40:00+00:00,-0.08354260733229069,0
bob-devops,2026-02-24 11:45:00+00:00,-0.13047242392168096,0
bob-devops,2026-02-24 11:50:00+00:00,-0.1490203163591845,0
bob-devops,2026-02-24 11:55:00+00:00,-0.10542691997601727,0
bob-devops,2026-02-24 12:00:00+00:00,-0.08367540832547693,0
bob-devops,2026-02-24 12:05:00+00:00,-0.12936740470878927,0
bob-devops,2026-02-24 12:10:00+00:00,-0.12031484447217289,0
bob-devops,2026-02-24 12:15:00+00:00,-0.14917263934892838,0
bob-devops,2026-02-24 12:20:00+00:00,-0.11597581027006454,0
bob-devops,2026-02-24 12:25:00+00:00,-0.11933931909727125,0
bob-devops,2026-02-24 12:30:00+00:00,-0.12528133590972484,0
bob-devops,2026-02-24 12:35:00+00:00,-0.1458487615273713,0
bob-devops,2026-02-24 12:40:00+00:00,-0.14613100478568447,0
bob-devops,2026-02-24 12:45:00+00:00,-0.06353148397553221,0
bob-devops,2026-02-24 12:50:00+00:00,-0.14613100478568447,0
bob-devops,2026-02-24 12:55:00+00:00,-0.10943143930093957,0
bob-devops,2026-02-24 13:00:00+00:00,-0.14283141502530844,0
bob-devops,2026-02-24 13:05:00+00:00,-0.03426986634233986,0
bob-devops,2026-02-24 13:10:00+00:00,-0.15635121005115477,0
bob-devops,2026-02-24 13:15:00+00:00,-0.13801504588049068,0
bob-devops,2026-02-24 13:20:00+00:00,-0.15362966050913296,0
bob-devops,2026-02-24 13:25:00+00:00,-0.14943394702003415,0
bob-devops,2026-02-24 13:30:00+00:00,-0.15208220922879367,0
bob-devops,2026-02-24 13:35:00+00:00,-0.15208220922879367,0
bob-devops,2026-02-24 13:40:00+00:00,-0.14943394702003415,0
bob-devops,2026-02-24 13:45:00+00:00,-0.11959827544862034,0
bob-devops,2026-02-24 13:50:00+00:00,-0.11576350185857026,0
bob-devops,2026-02-24 13:55:00+00:00,-0.1575342899245371,0
bob-devops,2026-02-24 14:00:00+00:00,-0.14857382407416359,0
bob-devops,2026-02-24 14:05:00+00:00,-0.09131026903376771,0
bob-devops,2026-02-24 14:10:00+00:00,-0.13001779956384596,0
bob-devops,2026-02-24 14:15:00+00:00,-0.14896004635365234,0
bob-devops,2026-02-24 14:20:00+00:00,-0.12973671160977923,0
bob-devops,2026-02-24 14:25:00+00:00,-0.12395948726992218,0
bob-devops,2026-02-25 02:05:00+00:00,-0.09784523509862442,0
bob-devops,2026-02-25 02:30:00+00:00,-0.16624199030457248,0
bob-devops,2026-02-25 02:35:00+00:00,-0.161283007505309,0
bob-devops,2026-02-25 02:40:00+00:00,-0.04123408135526507,0
bob-devops,2026-02-25 02:45:00+00:00,-0.1749440723251528,0
bob-devops,2026-02-25 02:50:00+00:00,-0.1685225307452078,0
bob-devops,2026-02-25 02:55:00+00:00,-0.16647134260553775,0
bob-devops,2026-02-25 03:00:00+00:00,-0.17006277307913376,0
bob-devops,2026-02-25 03:05:00+00:00,-0.18227105559751106,0
bob-devops,2026-02-25 03:10:00+00:00,-0.1572486876977388,0
bob-devops,2026-02-25 03:20:00+00:00,-0.17006277307913376,0
bob-devops,2026-02-25 03:25:00+00:00,-0.17006277307913376,0
bob-devops,2026-02-25 03:30:00+00:00,-0.12716452947948936,0
bob-devops,2026-02-25 03:35:00+00:00,-0.0696279654275962,0
bob-devops,2026-02-25 03:40:00+00:00,-0.1519593148356888,0
bob-devops,2026-02-25 03:45:00+00:00,-0.1444867912617932,0
bob-devops,2026-02-25 03:50:00+00:00,-0.161553479237523,0
bob-devops,2026-02-25 03:55:00+00:00,-0.1563460260943213,0
bob-devops,2026-02-25 04:00:00+00:00,-0.15323245989763595,0
bob-devops,2026-02-25 04:05:00+00:00,-0.1219549784896437,0
bob-devops,2026-02-25 04:10:00+00:00,-0.16640945607358465,0
bob-devops,2026-02-25 04:15:00+00:00,-0.13576197553505098,0
bob-devops,2026-02-25 04:20:00+00:00,-0.15247568928336352,0
bob-devops,2026-02-25 04:25:00+00:00,-0.07462283286405225,0
bob-devops,2026-02-25 04:30:00+00:00,-0.14541284940474414,0
bob-devops,2026-02-25 04:35:00+00:00,-0.17370453647334788,0
bob-devops,2026-02-25 04:40:00+00:00,-0.1346344122898166,0
bob-devops,2026-02-25 04:45:00+00:00,-0.17468811657996147,0
bob-devops,2026-02-25 04:50:00+00:00,-0.16904092488152161,0
bob-devops,2026-02-25 04:55:00+00:00,-0.14360671425999805,0
bob-devops,2026-02-25 05:00:00+00:00,-0.10462098405262799,0
bob-devops,2026-02-25 05:05:00+00:00,-0.16191137563214614,0
bob-devops,2026-02-25 05:10:00+00:00,-0.15409994359010043,0
bob-devops,2026-02-25 05:15:00+00:00,-0.11269086308505205,0
bob-devops,2026-02-25 05:20:00+00:00,-0.14912809326638277,0
bob-devops,2026-02-25 05:25:00+00:00,-0.09580142302346123,0
bob-devops,2026-02-25 05:30:00+00:00,-0.13212448676928795,0
bob-devops,2026-02-25 05:35:00+00:00,-0.168372588469741,0
bob-devops,2026-02-25 05:40:00+00:00,-0.1529665021052381,0
bob-devops,2026-02-25 05:45:00+00:00,-0.12901873002794123,0
bob-devops,2026-02-25 05:50:00+00:00,-0.15042596902491678,0
bob-devops,2026-02-25 05:55:00+00:00,-0.08436914110499971,0
bob-devops,2026-02-25 06:00:00+00:00,-0.15009209332653572,0
bob-devops,2026-02-25 06:05:00+00:00,-0.11489811814163048,0
bob-devops,2026-02-25 06:10:00+00:00,-0.13662369287290832,0
bob-devops,2026-02-25 06:15:00+00:00,-0.16040697471364856,0
bob-devops,2026-02-25 06:20:00+00:00,-0.15230236102454975,0
bob-devops,2026-02-25 06:25:00+00:00,-0.16063929796165194,0
bob-devops,2026-02-25 06:30:00+00:00,-0.014687682212771391,0
bob-devops,2026-02-25 06:35:00+00:00,-0.11944745719891287,0
bob-devops,2026-02-25 06:40:00+00:00,-0.14992758804126088,0
bob-devops,2026-02-25 06:45:00+00:00,-0.17095332995007678,0
bob-devops,2026-02-25 06:50:00+00:00,-0.16217266314304363,0
bob-devops,2026-02-25 06:55:00+00:00,-0.09325068868566133,0
bob-devops,2026-02-25 07:00:00+00:00,-0.10134231728015192,0
bob-devops,2026-02-25 07:05:00+00:00,-0.1466740807918001,0
bob-devops,2026-02-25 07:10:00+00:00,-0.16610411581810486,0
bob-devops,2026-02-25 07:15:00+00:00,-0.10058038110729178,0
bob-devops,2026-02-25 07:20:00+00:00,-0.16655251220329853,0
bob-devops,2026-02-25 07:25:00+00:00,-0.12151828252623886,0
bob-devops,2026-02-25 07:30:00+00:00,-0.16610411581810486,0
bob-devops,2026-02-25 07:35:00+00:00,-0.16678374180086347,0
bob-devops,2026-02-25 07:40:00+00:00,-0.10021937531038383,0
bob-devops,2026-02-25 07:45:00+00:00,-0.10498159874435459,0
bob-devops,2026-02-25 07:50:00+00:00,-0.07152185664225086,0
bob-devops,2026-02-25 07:55:00+00:00,-0.09367078516597438,0
bob-devops,2026-02-25 08:00:00+00:00,-0.1687610511191729,0
bob-devops,2026-02-25 08:05:00+00:00,-0.17860123383248916,0
bob-devops,2026-02-25 08:10:00+00:00,-0.1687610511191729,0
bob-devops,2026-02-25 08:15:00+00:00,-0.11902919557589536,0
bob-devops,2026-02-25 08:20:00+00:00,-0.1833615751779204,0
bob-devops,2026-02-25 08:25:00+00:00,-0.11264162750996382,0
bob-devops,2026-02-25 08:30:00+00:00,-0.08961724715948216,0
bob-devops,2026-02-25 08:35:00+00:00,-0.11867855859533621,0
bob-devops,2026-02-25 08:40:00+00:00,-0.14672054857442635,0
bob-devops,2026-02-25 08:45:00+00:00,-0.13493525704313764,0
bob-devops,2026-02-25 08:50:00+00:00,-0.15869935513781258,0
bob-devops,2026-02-25 08:55:00+00:00,-0.177139644971594,0
bob-devops,2026-02-25 09:00:00+00:00,-0.13992952027879352,0
bob-devops,2026-02-25 09:05:00+00:00,-0.0002084375961106666,0
bob-devops,2026-02-25 09:10:00+00:00,-0.14509027251797857,0
bob-devops,2026-02-25 09:15:00+00:00,-0.13294431982122312,0
bob-devops,2026-02-25 09:20:00+00:00,-0.1481156308677365,0
bob-devops,2026-02-25 09:25:00+00:00,-0.14688359063035517,0
bob-devops,2026-02-25 09:30:00+00:00,-0.08833056373815767,0
bob-devops,2026-02-25 09:35:00+00:00,-0.03953311463843323,0
bob-devops,2026-02-25 09:40:00+00:00,-0.09055655893566111,0
bob-devops,2026-02-25 09:45:00+00:00,-0.1512448991749687,0
bob-devops,2026-02-25 09:50:00+00:00,-0.09036944124899887,0
bob-devops,2026-02-25 09:55:00+00:00,-0.13893432928593846,0
bob-devops,2026-02-25 10:00:00+00:00,-0.10074236753525823,0
bob-devops,2026-02-25 10:05:00+00:00,-0.12921044779572133,0
bob-devops,2026-02-25 10:10:00+00:00,-0.11337269781289189,0
bob-devops,2026-02-25 10:15:00+00:00,-0.08998584937032228,0
bob-devops,2026-02-25 10:20:00+00:00,-0.13696796727168575,0
bob-devops,2026-02-25 10:25:00+00:00,-0.12777393883939275,0
bob-devops,2026-02-25 10:30:00+00:00,-0.15725000675719308,0
bob-devops,2026-02-25 10:35:00+00:00,-0.1512782217362305,0
bob-devops,2026-02-25 10:40:00+00:00,-0.13451439421649197,0
bob-devops,2026-02-25 10:45:00+00:00,-0.1426240092611386,0
bob-devops,2026-02-25 10:50:00+00:00,0.024989445436915725,1
bob-devops,2026-02-25 10:55:00+00:00,-0.1456348831297538,0
bob-devops,2026-02-25 11:00:00+00:00,-0.11491934488523098,0
bob-devops,2026-02-25 11:10:00+00:00,-0.03679454559668849,0
bob-devops,2026-02-25 11:15:00+00:00,-0.11038963459614576,0
bob-devops,2026-02-25 11:20:00+00:00,-0.09685489310549411,0
bob-devops,2026-02-25 11:25:00+00:00,-0.0822975566915849,0
bob-devops,2026-02-25 11:30:00+00:00,-0.07772901407764132,0
bob-devops,2026-02-25 11:35:00+00:00,-0.09725937850975502,0
bob-devops,2026-02-25 11:40:00+00:00,-0.11621214998154367,0
bob-devops,2026-02-25 11:45:00+00:00,-0.09776310149086814,0
bob-devops,2026-02-25 11:50:00+00:00,-0.1367976507618736,0
bob-devops,2026-02-25 11:55:00+00:00,-0.10100916883552652,0
bob-devops,2026-02-25 12:00:00+00:00,-0.06225308997366108,0
bob-devops,2026-02-25 12:05:00+00:00,-0.14000997391045483,0
bob-devops,2026-02-25 12:10:00+00:00,-0.14053766113782545,0
bob-devops,2026-02-25 12:15:00+00:00,-0.13250833871988033,0
bob-devops,2026-02-25 12:20:00+00:00,0.028652910280154154,1
bob-devops,2026-02-25 12:25:00+00:00,-0.11493559739362319,0
bob-devops,2026-02-25 12:30:00+00:00,-0.1148085269290508,0
bob-devops,2026-02-25 12:35:00+00:00,-0.1148085269290508,0
bob-devops,2026-02-25 12:40:00+00:00,-0.10875406825177653,0
bob-devops,2026-02-25 12:45:00+00:00,-0.08572002045198751,0
bob-devops,2026-02-25 12:50:00+00:00,-0.058855484550090265,0
bob-devops,2026-02-25 12:55:00+00:00,-0.137240784915028,0
bob-devops,2026-02-25 13:00:00+00:00,-0.1353511825618064,0
bob-devops,2026-02-25 13:05:00+00:00,-0.1535761932553355,0
bob-devops,2026-02-25 13:10:00+00:00,-0.12885102743242183,0
bob-devops,2026-02-25 13:15:00+00:00,-0.12743030593484095,0
bob-devops,2026-02-25 13:20:00+00:00,-0.16643946529912135,0
