user_name,window,ae_score,ae_pred
bob-devops,2026-02-25 05:00:00+00:00,0.318829,0
bob-devops,2026-02-25 05:10:00+00:00,0.2971742,0
bob-devops,2026-02-25 05:15:00+00:00,0.1925686,0
bob-devops,2026-02-25 05:20:00+00:00,0.22590792,0
bob-devops,2026-02-25 05:30:00+00:00,0.1269588,0
bob-devops,2026-02-25 05:35:00+00:00,0.15622988,0
bob-devops,2026-02-25 05:40:00+00:00,0.19498475,0
bob-devops,2026-02-25 05:45:00+00:00,0.21859519,0
bob-devops,2026-02-25 05:50:00+00:00,0.21790695,0
bob-devops,2026-02-25 05:55:00+00:00,0.45291802,0
bob-devops,2026-02-25 06:00:00+00:00,0.19838062,0
bob-devops,2026-02-25 06:05:00+00:00,0.23666249,0
bob-devops,2026-02-25 06:10:00+00:00,0.23666249,0
bob-devops,2026-02-25 06:25:00+00:00,0.35220018,0
bob-devops,2026-02-25 06:30:00+00:00,0.25196677,0
bob-devops,2026-02-25 06:35:00+00:00,0.18999909,0
bob-devops,2026-02-25 06:40:00+00:00,0.2300192,0
bob-devops,2026-02-25 06:45:00+00:00,0.12023881,0
bob-devops,2026-02-25 06:50:00+00:00,0.21899286,0
bob-devops,2026-02-25 06:55:00+00:00,0.20618634,0
bob-devops,2026-02-25 07:00:00+00:00,0.27442148,0
bob-devops,2026-02-25 07:05:00+00:00,0.23757717,0
bob-devops,2026-02-25 07:15:00+00:00,0.5455005,0
bob-devops,2026-02-25 07:25:00+00:00,0.25334767,0
bob-devops,2026-02-25 07:35:00+00:00,0.25578952,0
bob-devops,2026-02-25 07:40:00+00:00,0.31817928,0
bob-devops,2026-02-25 07:45:00+00:00,0.3308952,0
bob-devops,2026-02-25 07:50:00+00:00,0.42067906,0
bob-devops,2026-02-25 08:05:00+00:00,0.122780986,0
bob-devops,2026-02-25 08:20:00+00:00,0.12932023,0
bob-devops,2026-02-25 08:30:00+00:00,0.4630967,0
bob-devops,2026-02-25 08:35:00+00:00,0.20796217,0
bob-devops,2026-02-25 08:40:00+00:00,0.24317813,0
bob-devops,2026-02-25 08:45:00+00:00,0.21072452,0
bob-devops,2026-02-25 08:50:00+00:00,0.29296443,0
bob-devops,2026-02-25 08:55:00+00:00,0.10638804,0
bob-devops,2026-02-25 09:05:00+00:00,0.4140444,0
bob-devops,2026-02-25 09:10:00+00:00,0.26799273,0
bob-devops,2026-02-25 09:15:00+00:00,0.3142911,0
bob-devops,2026-02-25 09:25:00+00:00,0.2968373,0
bob-devops,2026-02-25 09:30:00+00:00,0.28130105,0
bob-devops,2026-02-25 09:35:00+00:00,0.45257738,0
bob-devops,2026-02-25 09:40:00+00:00,0.45079547,0
bob-devops,2026-02-25 09:45:00+00:00,0.29868773,0
bob-devops,2026-02-25 09:50:00+00:00,0.40141305,0
bob-devops,2026-02-25 09:55:00+00:00,0.26166916,0
bob-devops,2026-02-25 10:00:00+00:00,0.34419498,0
bob-devops,2026-02-25 10:05:00+00:00,0.41897574,0
bob-devops,2026-02-25 10:10:00+00:00,0.3876222,0
bob-devops,2026-02-25 10:15:00+00:00,0.4272432,0
bob-devops,2026-02-25 10:20:00+00:00,0.22739334,0
bob-devops,2026-02-25 10:25:00+00:00,0.2380848,0
bob-devops,2026-02-25 10:30:00+00:00,0.299374,0
bob-devops,2026-02-25 10:35:00+00:00,0.31344634,0
bob-devops,2026-02-25 10:40:00+00:00,0.23956458,0
bob-devops,2026-02-25 10:45:00+00:00,0.2380848,0
bob-devops,2026-02-25 10:50:00+00:00,1.3775089,1
bob-devops,2026-02-25 10:55:00+00:00,0.26754597,0
bob-devops,2026-02-25 11:00:00+00:00,0.33962983,0
bob-devops,2026-02-25 11:10:00+00:00,0.32430804,0
bob-devops,2026-02-25 11:15:00+00:00,0.32731476,0
bob-devops,2026-02-25 11:20:00+00:00,0.3090168,0
bob-devops,2026-02-25 11:25:00+00:00,0.6040704,0
bob-devops,2026-02-25 11:30:00+00:00,0.2762838,0
bob-devops,2026-02-25 11:35:00+00:00,0.4383446,0
bob-devops,2026-02-25 11:40:00+00:00,0.4736259,0
bob-devops,2026-02-25 11:45:00+00:00,0.39861998,0
bob-devops,2026-02-25 11:55:00+00:00,0.41853532,0
bob-devops,2026-02-25 12:00:00+00:00,0.4372463,0
bob-devops,2026-02-25 12:05:00+00:00,0.3268774,0
bob-devops,2026-02-25 12:10:00+00:00,0.22874664,0
bob-devops,2026-02-25 12:15:00+00:00,0.22874664,0
bob-devops,2026-02-25 12:20:00+00:00,0.78766525,0
bob-devops,2026-02-25 12:25:00+00:00,0.24965791,0
bob-devops,2026-02-25 12:30:00+00:00,0.34068504,0
bob-devops,2026-02-25 12:35:00+00:00,0.34068504,0
bob-devops,2026-02-25 12:40:00+00:00,0.33475703,0
bob-devops,2026-02-25 12:45:00+00:00,0.29214507,0
bob-devops,2026-02-25 12:50:00+00:00,0.22607191,0
bob-devops,2026-02-25 12:55:00+00:00,0.21674842,0
bob-devops,2026-02-25 13:00:00+00:00,0.3646676,0
bob-devops,2026-02-25 13:05:00+00:00,0.28489473,0
bob-devops,2026-02-25 13:10:00+00:00,0.24335484,0
bob-devops,2026-02-25 13:15:00+00:00,0.30234262,0
bob-devops,2026-02-25 13:20:00+00:00,0.20704232,0
bob-devops,2026-02-25 13:25:00+00:00,0.3076991,0
bob-devops,2026-02-25 13:30:00+00:00,0.20704232,0
bob-devops,2026-02-25 13:35:00+00:00,0.26639485,0
bob-devops,2026-02-25 13:50:00+00:00,0.21498086,0
bob-devops,2026-02-25 13:55:00+00:00,0.24826868,0
bob-devops,2026-02-25 14:00:00+00:00,0.26204038,0
bob-devops,2026-02-25 14:05:00+00:00,0.32692796,0
bob-devops,2026-02-25 14:10:00+00:00,0.4342169,0
bob-devops,2026-02-25 14:15:00+00:00,0.37186196,0
bob-devops,2026-02-25 14:20:00+00:00,0.5235359,0
bob-devops,2026-02-25 14:25:00+00:00,0.26204038,0
bob-devops,2026-02-26 02:30:00+00:00,0.3096105,0
bob-devops,2026-02-26 02:35:00+00:00,0.42080405,0
bob-devops,2026-02-26 02:40:00+00:00,0.16466428,0
bob-devops,2026-02-26 02:55:00+00:00,0.24847561,0
bob-devops,2026-02-26 03:00:00+00:00,0.13321848,0
bob-devops,2026-02-26 03:10:00+00:00,0.13321848,0
bob-devops,2026-02-26 03:15:00+00:00,0.13321848,0
bob-devops,2026-02-26 03:25:00+00:00,0.13321848,0
bob-devops,2026-02-26 03:35:00+00:00,0.2867162,0
bob-devops,2026-02-26 03:40:00+00:00,0.13321848,0
bob-devops,2026-02-26 03:45:00+00:00,0.27123004,0
bob-devops,2026-02-26 03:50:00+00:00,0.37355325,0
bob-devops,2026-02-26 03:55:00+00:00,0.2281644,0
bob-devops,2026-02-26 04:00:00+00:00,0.27523065,0
bob-devops,2026-02-26 04:05:00+00:00,0.12912768,0
bob-devops,2026-02-26 04:10:00+00:00,0.20672989,0
bob-devops,2026-02-26 04:15:00+00:00,0.2090456,0
bob-devops,2026-02-26 04:20:00+00:00,0.27523065,0
bob-devops,2026-02-26 04:25:00+00:00,0.2666455,0
bob-devops,2026-02-26 04:30:00+00:00,0.3359336,0
bob-devops,2026-02-26 04:35:00+00:00,0.21478468,0
bob-devops,2026-02-26 04:40:00+00:00,0.58554316,0
bob-devops,2026-02-26 04:45:00+00:00,0.24816059,0
bob-devops,2026-02-26 04:50:00+00:00,0.1513962,0
bob-devops,2026-02-26 05:00:00+00:00,0.27292213,0
bob-devops,2026-02-26 05:05:00+00:00,0.30145103,0
bob-devops,2026-02-26 05:10:00+00:00,0.13515663,0
bob-devops,2026-02-26 05:15:00+00:00,0.35274798,0
bob-devops,2026-02-26 05:20:00+00:00,0.22824736,0
bob-devops,2026-02-26 05:25:00+00:00,0.20294194,0
bob-devops,2026-02-26 05:30:00+00:00,0.33876994,0
bob-devops,2026-02-26 05:35:00+00:00,0.2996296,0
bob-devops,2026-02-26 05:40:00+00:00,0.22242652,0
bob-devops,2026-02-26 05:45:00+00:00,0.19595261,0
bob-devops,2026-02-26 05:50:00+00:00,0.22026575,0
bob-devops,2026-02-26 05:55:00+00:00,0.20294194,0
bob-devops,2026-02-26 06:00:00+00:00,0.49363166,0
bob-devops,2026-02-26 06:05:00+00:00,0.64661825,0
bob-devops,2026-02-26 06:10:00+00:00,0.527128,0
bob-devops,2026-02-26 06:15:00+00:00,0.61563456,0
bob-devops,2026-02-26 06:20:00+00:00,0.527128,0
bob-devops,2026-02-26 06:25:00+00:00,0.6366357,0
bob-devops,2026-02-26 06:30:00+00:00,0.5785768,0
bob-devops,2026-02-26 06:40:00+00:00,0.37537274,0
bob-devops,2026-02-26 06:45:00+00:00,0.53007233,0
bob-devops,2026-02-26 06:50:00+00:00,0.527128,0
bob-devops,2026-02-26 07:00:00+00:00,0.2217276,0
bob-devops,2026-02-26 07:05:00+00:00,0.22051778,0
bob-devops,2026-02-26 07:10:00+00:00,0.7024743,0
bob-devops,2026-02-26 07:15:00+00:00,0.22051778,0
bob-devops,2026-02-26 07:20:00+00:00,0.22051778,0
bob-devops,2026-02-26 07:25:00+00:00,0.30634835,0
bob-devops,2026-02-26 07:30:00+00:00,0.29986265,0
bob-devops,2026-02-26 07:35:00+00:00,0.41868556,0
bob-devops,2026-02-26 07:40:00+00:00,0.29473406,0
bob-devops,2026-02-26 07:45:00+00:00,0.3237173,0
bob-devops,2026-02-26 07:50:00+00:00,0.38805953,0
bob-devops,2026-02-26 07:55:00+00:00,0.32401448,0
bob-devops,2026-02-26 08:00:00+00:00,0.24161348,0
bob-devops,2026-02-26 08:05:00+00:00,0.36210614,0
bob-devops,2026-02-26 08:10:00+00:00,0.35382155,0
bob-devops,2026-02-26 08:15:00+00:00,0.31441945,0
bob-devops,2026-02-26 08:25:00+00:00,0.23035623,0
bob-devops,2026-02-26 08:30:00+00:00,0.36113358,0
bob-devops,2026-02-26 08:35:00+00:00,0.4173404,0
bob-devops,2026-02-26 08:40:00+00:00,0.2377405,0
bob-devops,2026-02-26 08:45:00+00:00,0.36041072,0
bob-devops,2026-02-26 08:50:00+00:00,0.23310289,0
bob-devops,2026-02-26 08:55:00+00:00,0.69399065,0
bob-devops,2026-02-26 09:00:00+00:00,0.6084599,0
bob-devops,2026-02-26 09:05:00+00:00,0.5961859,0
bob-devops,2026-02-26 09:10:00+00:00,0.3665459,0
bob-devops,2026-02-26 09:15:00+00:00,0.48721135,0
bob-devops,2026-02-26 09:20:00+00:00,0.5398044,0
bob-devops,2026-02-26 09:25:00+00:00,0.3396307,0
bob-devops,2026-02-26 09:30:00+00:00,0.76117086,0
bob-devops,2026-02-26 09:35:00+00:00,0.33348623,0
bob-devops,2026-02-26 09:40:00+00:00,0.48721135,0
bob-devops,2026-02-26 09:45:00+00:00,0.98155725,1
bob-devops,2026-02-26 09:50:00+00:00,0.3532234,0
bob-devops,2026-02-26 09:55:00+00:00,0.4533565,0
bob-devops,2026-02-26 10:00:00+00:00,0.40101698,0
bob-devops,2026-02-26 10:05:00+00:00,0.35771966,0
bob-devops,2026-02-26 10:10:00+00:00,0.3386074,0
bob-devops,2026-02-26 10:15:00+00:00,0.35675946,0
bob-devops,2026-02-26 10:20:00+00:00,0.24857059,0
bob-devops,2026-02-26 10:25:00+00:00,0.25753996,0
bob-devops,2026-02-26 10:30:00+00:00,0.2600118,0
bob-devops,2026-02-26 10:35:00+00:00,0.26877278,0
bob-devops,2026-02-26 10:40:00+00:00,0.3445428,0
bob-devops,2026-02-26 10:45:00+00:00,0.25358525,0
bob-devops,2026-02-26 10:50:00+00:00,0.3143754,0
bob-devops,2026-02-26 10:55:00+00:00,0.23687187,0
bob-devops,2026-02-26 11:00:00+00:00,0.54331285,0
bob-devops,2026-02-26 11:05:00+00:00,0.3576601,0
bob-devops,2026-02-26 11:10:00+00:00,0.3023096,0
bob-devops,2026-02-26 11:15:00+00:00,0.37128338,0
bob-devops,2026-02-26 11:20:00+00:00,0.40316844,0
bob-devops,2026-02-26 11:25:00+00:00,0.3023096,0
bob-devops,2026-02-26 11:30:00+00:00,0.40012977,0
bob-devops,2026-02-26 11:35:00+00:00,0.9551294,1
bob-devops,2026-02-26 11:40:00+00:00,0.3326815,0
bob-devops,2026-02-26 11:45:00+00:00,0.40195802,0
bob-devops,2026-02-26 11:50:00+00:00,0.3860233,0
bob-devops,2026-02-26 11:55:00+00:00,0.30578247,0
bob-devops,2026-02-26 12:00:00+00:00,0.2503486,0
bob-devops,2026-02-26 12:05:00+00:00,0.47674397,0
bob-devops,2026-02-26 12:10:00+00:00,0.20559491,0
bob-devops,2026-02-26 12:15:00+00:00,0.20559491,0
bob-devops,2026-02-26 12:20:00+00:00,0.20559491,0
bob-devops,2026-02-26 12:25:00+00:00,0.32511765,0
bob-devops,2026-02-26 12:30:00+00:00,0.23825364,0
bob-devops,2026-02-26 12:40:00+00:00,0.2880871,0
bob-devops,2026-02-26 12:45:00+00:00,0.21416593,0
bob-devops,2026-02-26 12:55:00+00:00,0.33420575,0
bob-devops,2026-02-26 13:00:00+00:00,0.35717356,0
bob-devops,2026-02-26 13:05:00+00:00,0.2959708,0
bob-devops,2026-02-26 13:20:00+00:00,0.39282364,0
bob-devops,2026-02-26 13:25:00+00:00,0.548215,0
bob-devops,2026-02-26 13:30:00+00:00,0.22343875,0
bob-devops,2026-02-26 13:35:00+00:00,0.32702908,0
bob-devops,2026-02-26 13:40:00+00:00,0.27190575,0
bob-devops,2026-02-26 13:45:00+00:00,0.2959708,0
bob-devops,2026-02-26 14:05:00+00:00,0.47296825,0
bob-devops,2026-02-26 14:15:00+00:00,0.33695617,0
bob-devops,2026-02-26 14:20:00+00:00,0.28659624,0
bob-devops,2026-02-26 14:25:00+00:00,0.33695617,0
bob-devops,2026-02-27 02:35:00+00:00,0.16471799,0
bob-devops,2026-02-27 02:40:00+00:00,0.3787016,0
bob-devops,2026-02-27 02:45:00+00:00,0.16471799,0
bob-devops,2026-02-27 02:50:00+00:00,0.31660244,0
bob-devops,2026-02-27 02:55:00+00:00,0.16471799,0
bob-devops,2026-02-27 03:10:00+00:00,0.30801043,0
bob-devops,2026-02-27 03:20:00+00:00,0.1384044,0
bob-devops,2026-02-27 03:30:00+00:00,0.42491195,0
bob-devops,2026-02-27 03:40:00+00:00,0.50486934,0
bob-devops,2026-02-27 03:50:00+00:00,0.29356322,0
bob-devops,2026-02-27 03:55:00+00:00,0.17323144,0
bob-devops,2026-02-27 04:00:00+00:00,0.27889994,0
bob-devops,2026-02-27 04:05:00+00:00,0.15779018,0
bob-devops,2026-02-27 04:10:00+00:00,0.4158615,0
bob-devops,2026-02-27 04:15:00+00:00,0.19238968,0
bob-devops,2026-02-27 04:20:00+00:00,0.2449475,0
bob-devops,2026-02-27 04:25:00+00:00,0.15779018,0
bob-devops,2026-02-27 04:30:00+00:00,0.40693122,0
bob-devops,2026-02-27 04:35:00+00:00,0.19238968,0
bob-devops,2026-02-27 04:40:00+00:00,0.38511088,0
bob-devops,2026-02-27 04:45:00+00:00,0.22130252,0
bob-devops,2026-02-27 04:50:00+00:00,0.28378433,0
bob-devops,2026-02-27 04:55:00+00:00,0.26073405,0
bob-devops,2026-02-27 05:05:00+00:00,0.2721693,0
bob-devops,2026-02-27 05:10:00+00:00,0.3240943,0
bob-devops,2026-02-27 05:15:00+00:00,0.31875452,0
bob-devops,2026-02-27 05:20:00+00:00,0.21468216,0
bob-devops,2026-02-27 05:30:00+00:00,0.2336086,0
bob-devops,2026-02-27 05:35:00+00:00,0.46232378,0
bob-devops,2026-02-27 05:40:00+00:00,0.25015974,0
bob-devops,2026-02-27 05:45:00+00:00,0.31875452,0
bob-devops,2026-02-27 05:50:00+00:00,0.21468216,0
bob-devops,2026-02-27 06:00:00+00:00,0.5923793,0
bob-devops,2026-02-27 06:05:00+00:00,0.84802735,0
bob-devops,2026-02-27 06:10:00+00:00,0.5066768,0
bob-devops,2026-02-27 06:15:00+00:00,0.7363298,0
bob-devops,2026-02-27 06:30:00+00:00,0.41739884,0
bob-devops,2026-02-27 06:35:00+00:00,0.45051575,0
bob-devops,2026-02-27 06:40:00+00:00,0.5432125,0
bob-devops,2026-02-27 06:45:00+00:00,0.9387669,0
bob-devops,2026-02-27 06:50:00+00:00,0.87738013,0
bob-devops,2026-02-27 06:55:00+00:00,0.41739884,0
bob-devops,2026-02-27 07:00:00+00:00,0.32305515,0
bob-devops,2026-02-27 07:10:00+00:00,0.42269462,0
bob-devops,2026-02-27 07:15:00+00:00,0.26787668,0
bob-devops,2026-02-27 07:25:00+00:00,0.3698048,0
bob-devops,2026-02-27 07:35:00+00:00,0.19671485,0
bob-devops,2026-02-27 07:50:00+00:00,0.34759903,0
bob-devops,2026-02-27 07:55:00+00:00,0.56259435,0
bob-devops,2026-02-27 08:00:00+00:00,0.49964312,0
bob-devops,2026-02-27 08:05:00+00:00,2.56307,1
bob-devops,2026-02-27 08:15:00+00:00,0.48251534,0
bob-devops,2026-02-27 08:20:00+00:00,0.38475445,0
bob-devops,2026-02-27 08:25:00+00:00,0.58067584,0
bob-devops,2026-02-27 08:30:00+00:00,0.41879153,0
bob-devops,2026-02-27 08:35:00+00:00,0.49503326,0
bob-devops,2026-02-27 08:45:00+00:00,0.6341285,0
bob-devops,2026-02-27 08:50:00+00:00,0.37903368,0
bob-devops,2026-02-27 08:55:00+00:00,0.36009556,0
bob-devops,2026-02-27 09:00:00+00:00,0.5086844,0
bob-devops,2026-02-27 09:05:00+00:00,0.25065297,0
bob-devops,2026-02-27 09:10:00+00:00,0.24047865,0
bob-devops,2026-02-27 09:15:00+00:00,0.29267243,0
bob-devops,2026-02-27 09:20:00+00:00,0.3726969,0
bob-devops,2026-02-27 09:25:00+00:00,0.26823157,0
bob-devops,2026-02-27 09:30:00+00:00,0.32884404,0
bob-devops,2026-02-27 09:35:00+00:00,0.24047865,0
bob-devops,2026-02-27 09:40:00+00:00,0.24047865,0
bob-devops,2026-02-27 09:45:00+00:00,0.3812107,0
bob-devops,2026-02-27 09:50:00+00:00,0.34306833,0
bob-devops,2026-02-27 09:55:00+00:00,0.2852365,0
bob-devops,2026-02-27 10:00:00+00:00,0.2884404,0
bob-devops,2026-02-27 10:10:00+00:00,0.36162004,0
bob-devops,2026-02-27 10:15:00+00:00,0.27423394,0
bob-devops,2026-02-27 10:20:00+00:00,0.42779514,0
bob-devops,2026-02-27 10:25:00+00:00,0.36892185,0
bob-devops,2026-02-27 10:30:00+00:00,0.31813985,0
bob-devops,2026-02-27 10:35:00+00:00,0.42779514,0
bob-devops,2026-02-27 10:40:00+00:00,0.27423394,0
bob-devops,2026-02-27 10:45:00+00:00,0.31201175,0
bob-devops,2026-02-27 10:50:00+00:00,0.82891446,0
bob-devops,2026-02-27 10:55:00+00:00,0.32294965,0
bob-devops,2026-02-27 11:05:00+00:00,35.744442,1
bob-devops,2026-02-27 11:10:00+00:00,35.47943,1
bob-devops,2026-02-27 11:15:00+00:00,3991.7747,1
bob-devops,2026-02-27 11:20:00+00:00,3990.1719,1
bob-devops,2026-02-27 11:25:00+00:00,3980.6638,1
bob-devops,2026-02-27 11:30:00+00:00,3986.9187,1
bob-devops,2026-02-27 11:35:00+00:00,3984.363,1
bob-devops,2026-02-27 11:40:00+00:00,1821.984,1
bob-devops,2026-02-27 11:45:00+00:00,35.45566,1
bob-devops,2026-02-27 11:50:00+00:00,35.710094,1
bob-devops,2026-02-27 11:55:00+00:00,35.453075,1
bob-devops,2026-02-27 12:00:00+00:00,0.44573504,0
bob-devops,2026-02-27 12:05:00+00:00,0.20427522,0
bob-devops,2026-02-27 12:10:00+00:00,0.2285079,0
bob-devops,2026-02-27 12:15:00+00:00,0.29964817,0
bob-devops,2026-02-27 12:20:00+00:00,0.21598168,0
bob-devops,2026-02-27 12:25:00+00:00,0.25033757,0
bob-devops,2026-02-27 12:30:00+00:00,0.384523,0
bob-devops,2026-02-27 12:35:00+00:00,0.21598168,0
bob-devops,2026-02-27 12:40:00+00:00,0.293225,0
bob-devops,2026-02-27 12:45:00+00:00,0.27551997,0
bob-devops,2026-02-27 12:50:00+00:00,0.32600984,0
bob-devops,2026-02-27 12:55:00+00:00,0.2472426,0
bob-devops,2026-02-27 13:05:00+00:00,0.31455615,0
bob-devops,2026-02-27 13:15:00+00:00,0.26595804,0
bob-devops,2026-02-27 13:20:00+00:00,0.3285456,0
bob-devops,2026-02-27 13:25:00+00:00,0.34227136,0
bob-devops,2026-02-27 13:30:00+00:00,0.37274945,0
bob-devops,2026-02-27 13:35:00+00:00,0.30083397,0
bob-devops,2026-02-27 13:40:00+00:00,0.23298135,0
bob-devops,2026-02-27 13:45:00+00:00,0.44336265,0
bob-devops,2026-02-27 13:55:00+00:00,0.32572055,0
bob-devops,2026-02-27 14:05:00+00:00,0.30539718,0
bob-devops,2026-02-27 14:10:00+00:00,0.2675705,0
bob-devops,2026-02-27 14:15:00+00:00,0.50769603,0
bob-devops,2026-02-27 14:20:00+00:00,0.33277586,0
bob-devops,2026-02-27 14:25:00+00:00,0.33277586,0
bob-devops,2026-02-28 02:40:00+00:00,0.15175903,0
bob-devops,2026-02-28 03:05:00+00:00,0.13594513,0
bob-devops,2026-02-28 03:15:00+00:00,0.21542586,0
bob-devops,2026-02-28 03:55:00+00:00,0.13594513,0
bob-devops,2026-02-28 04:00:00+00:00,0.34467515,0
bob-devops,2026-02-28 04:50:00+00:00,0.12541698,0
bob-devops,2026-02-28 04:55:00+00:00,0.2699594,0
bob-devops,2026-02-28 05:05:00+00:00,0.3037843,0
bob-devops,2026-02-28 05:55:00+00:00,0.11614993,0
bob-devops,2026-02-28 06:10:00+00:00,0.10968494,0
bob-devops,2026-02-28 06:35:00+00:00,0.10968494,0
bob-devops,2026-02-28 06:40:00+00:00,0.31494936,0
bob-devops,2026-02-28 07:35:00+00:00,0.107191786,0
bob-devops,2026-02-28 07:50:00+00:00,0.107191786,0
bob-devops,2026-02-28 08:10:00+00:00,0.1026607,0
bob-devops,2026-02-28 08:40:00+00:00,0.596091,0
bob-devops,2026-02-28 08:50:00+00:00,0.19127028,0
bob-devops,2026-02-28 09:10:00+00:00,0.328775,0
bob-devops,2026-02-28 09:35:00+00:00,0.6536793,0
bob-devops,2026-02-28 09:40:00+00:00,0.22845204,0
bob-devops,2026-02-28 10:00:00+00:00,0.33473504,0
bob-devops,2026-02-28 10:10:00+00:00,0.10756227,0
bob-devops,2026-02-28 10:20:00+00:00,0.10756227,0
bob-devops,2026-02-28 10:25:00+00:00,0.69647235,0
bob-devops,2026-02-28 10:45:00+00:00,0.27073,0
bob-devops,2026-02-28 10:50:00+00:00,0.10756227,0
bob-devops,2026-02-28 11:45:00+00:00,0.32667422,0
bob-devops,2026-02-28 12:10:00+00:00,0.2353611,0
bob-devops,2026-02-28 12:30:00+00:00,0.2017929,0
bob-devops,2026-02-28 12:40:00+00:00,0.11869908,0
bob-devops,2026-02-28 12:50:00+00:00,0.11869908,0
bob-devops,2026-02-28 13:00:00+00:00,0.2316087,0
bob-devops,2026-02-28 13:25:00+00:00,0.14088464,0
bob-devops,2026-02-28 13:50:00+00:00,0.14088464,0
bob-devops,2026-02-28 14:05:00+00:00,0.20890984,0
bob-devops,2026-02-28 14:25:00+00:00,0.4503846,0
bob-devops,2026-03-01 03:35:00+00:00,0.3708022,0
bob-devops,2026-03-01 04:05:00+00:00,0.3701917,0
bob-devops,2026-03-01 04:50:00+00:00,0.12768196,0
bob-devops,2026-03-01 05:45:00+00:00,0.11965895,0
bob-devops,2026-03-01 06:15:00+00:00,0.18065931,0
bob-devops,2026-03-01 06:45:00+00:00,0.18065931,0
bob-devops,2026-03-01 07:10:00+00:00,0.10737426,0
bob-devops,2026-03-01 07:25:00+00:00,0.18728234,0
bob-devops,2026-03-01 08:00:00+00:00,0.09964932,0
bob-devops,2026-03-01 08:15:00+00:00,0.09964932,0
bob-devops,2026-03-01 08:20:00+00:00,0.27169836,0
bob-devops,2026-03-01 08:30:00+00:00,0.21859573,0
bob-devops,2026-03-01 09:10:00+00:00,0.10842455,0
bob-devops,2026-03-01 09:30:00+00:00,0.33849192,0
bob-devops,2026-03-01 09:35:00+00:00,0.10842455,0
bob-devops,2026-03-01 09:55:00+00:00,0.10842455,0
bob-devops,2026-03-01 10:20:00+00:00,0.2364387,0
bob-devops,2026-03-01 10:30:00+00:00,0.44745246,0
bob-devops,2026-03-01 11:10:00+00:00,0.16198318,0
bob-devops,2026-03-01 11:35:00+00:00,0.16198318,0
bob-devops,2026-03-01 12:00:00+00:00,0.28984585,0
bob-devops,2026-03-01 12:45:00+00:00,0.6441294,0
bob-devops,2026-03-01 13:15:00+00:00,0.13039294,0
bob-devops,2026-03-01 13:20:00+00:00,0.190278,0
carol-sec,2026-02-15 03:30:00+00:00,0.115096204,0
carol-sec,2026-02-15 03:45:00+00:00,0.115096204,0
carol-sec,2026-02-15 03:50:00+00:00,0.115096204,0
carol-sec,2026-02-15 04:10:00+00:00,0.103020534,0
carol-sec,2026-02-15 04:20:00+00:00,0.103020534,0
carol-sec,2026-02-15 05:00:00+00:00,0.09350253,0
carol-sec,2026-02-15 06:00:00+00:00,0.085713394,0
carol-sec,2026-02-15 06:50:00+00:00,0.085713394,0
carol-sec,2026-02-15 07:55:00+00:00,0.19303295,0
carol-sec,2026-02-15 08:15:00+00:00,0.19500643,0
carol-sec,2026-02-15 09:00:00+00:00,0.076306835,0
carol-sec,2026-02-15 09:15:00+00:00,0.12675808,0
carol-sec,2026-02-15 09:25:00+00:00,0.076306835,0
carol-sec,2026-02-15 09:50:00+00:00,0.14668523,0
carol-sec,2026-02-15 10:00:00+00:00,0.07814814,0
carol-sec,2026-02-15 10:10:00+00:00,0.07814814,0
carol-sec,2026-02-15 10:50:00+00:00,0.11966079,0
carol-sec,2026-02-15 12:00:00+00:00,0.089229,0
carol-sec,2026-02-15 12:15:00+00:00,0.1875397,0
carol-sec,2026-02-15 12:20:00+00:00,0.19150674,0
carol-sec,2026-02-16 03:15:00+00:00,0.1376445,0
carol-sec,2026-02-16 03:30:00+00:00,0.14633805,0
carol-sec,2026-02-16 03:35:00+00:00,0.24440308,0
carol-sec,2026-02-16 03:40:00+00:00,0.24120194,0
carol-sec,2026-02-16 03:45:00+00:00,0.1376445,0
carol-sec,2026-02-16 03:50:00+00:00,0.14392954,0
carol-sec,2026-02-16 03:55:00+00:00,0.17258513,0
carol-sec,2026-02-16 04:00:00+00:00,0.2535601,0
carol-sec,2026-02-16 04:05:00+00:00,0.10567617,0
carol-sec,2026-02-16 04:15:00+00:00,0.23689061,0
carol-sec,2026-02-16 04:20:00+00:00,0.1450188,0
carol-sec,2026-02-16 04:30:00+00:00,0.2663181,0
carol-sec,2026-02-16 04:35:00+00:00,0.3566173,0
carol-sec,2026-02-16 04:40:00+00:00,0.18919492,0
carol-sec,2026-02-16 04:45:00+00:00,0.15300913,0
carol-sec,2026-02-16 04:50:00+00:00,0.15349025,0
carol-sec,2026-02-16 04:55:00+00:00,0.23446402,0
carol-sec,2026-02-16 05:00:00+00:00,0.19301829,0
carol-sec,2026-02-16 05:05:00+00:00,0.27325276,0
carol-sec,2026-02-16 05:10:00+00:00,0.27185488,0
carol-sec,2026-02-16 05:15:00+00:00,0.19798097,0
carol-sec,2026-02-16 05:20:00+00:00,0.1695982,0
carol-sec,2026-02-16 05:25:00+00:00,0.27325276,0
carol-sec,2026-02-16 05:30:00+00:00,0.19798097,0
carol-sec,2026-02-16 05:35:00+00:00,0.19539301,0
carol-sec,2026-02-16 05:40:00+00:00,0.9161457,0
carol-sec,2026-02-16 05:45:00+00:00,0.18965326,0
carol-sec,2026-02-16 05:55:00+00:00,0.27911422,0
carol-sec,2026-02-16 06:00:00+00:00,0.08297819,0
